Popularity,Vote_Count,Vote_Average,year,month,day_of_week,Original_Language_de,Original_Language_en,Original_Language_es,Original_Language_fr,Original_Language_it,Original_Language_ja,Original_Language_ko,Original_Language_other,Original_Language_ru,Original_Language_zh,other_genre,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War
20.472,153,6.9,2018,2,4,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20.469,370,5.5,2014,9,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20.468,829,7.1,2016,4,4,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.466,406,6.4,2019,2,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.466,1226,7.5,1993,11,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
20.465,1382,6.9,2003,12,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.464,167,5.7,2018,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.452,473,6.1,1997,2,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.451,726,7.2,1995,8,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.447,7,5.6,1974,2,6,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.446,61,5.0,2017,8,2,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20.444,499,5.9,2016,11,4,False,False,False,True,False,False,False,False,False,False,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20.437,10,6.4,2014,10,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.434,220,5.3,1989,12,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.433,225,6.0,2019,7,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
20.429,57,4.9,2016,9,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20.429,47,5.1,2006,10,4,False,True,False,False,False,False,False,False,False,False,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
20.428,592,5.6,1997,1,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.427,838,6.2,2015,6,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.422,1420,7.1,2003,9,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20.418,517,7.0,2011,6,3,False,True,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20.418,58,5.7,1999,5,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.413,490,5.1,2017,8,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20.413,90,8.5,2013,11,1,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.411,49,8.3,2014,8,6,False,False,False,False,False,True,False,False,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.408,2254,7.8,2020,9,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20.408,2679,7.3,2015,10,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.407,1139,7.6,2019,3,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
20.406,7,6.6,2019,1,3,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
20.404,111,6.5,2013,7,5,False,False,False,False,False,True,False,False,False,False,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
20.401,2244,7.4,1999,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.398,746,7.1,2020,1,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
20.398,414,7.1,2021,7,2,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20.398,1785,7.8,2010,8,3,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.396,1133,7.2,2016,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.395,476,5.8,2013,2,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20.392,4,8.5,2019,7,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.383,951,7.0,1972,10,5,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.378,204,6.6,1976,6,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
20.377,47,6.6,2020,12,4,False,True,False,False,False,False,False,False,False,False,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
20.376,80,6.4,2019,4,3,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.376,247,5.9,2013,8,4,False,True,False,False,False,False,False,False,False,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20.375,665,5.8,2015,12,3,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.373,368,8.0,2019,10,3,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.363,831,5.6,2018,4,5,False,False,False,True,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.363,1055,6.5,1987,6,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
20.36,2771,6.6,2011,4,3,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20.359,1099,7.2,1986,11,2,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.355,12,7.5,2019,8,5,False,True,False,False,False,False,False,False,False,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.355,2127,7.5,1979,1,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20.353,1994,7.4,2017,3,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
20.351,633,4.1,2003,4,0,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.35,166,5.2,2018,12,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
20.349,1650,7.2,1996,11,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20.34,758,5.9,2003,1,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
20.336,507,6.1,2016,2,3,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20.336,2977,6.7,2003,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20.335,3663,7.7,1987,9,4,False,True,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
20.334,86,6.6,2009,10,1,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20.332,254,5.7,2018,3,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
20.332,1638,5.3,2008,10,2,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
20.328,606,5.5,2017,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.324,70,5.5,2011,9,6,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20.323,516,6.8,2018,4,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20.323,2545,7.6,1991,5,4,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
20.322,794,6.2,2019,2,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.318,322,4.7,1990,12,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20.316,256,4.3,2000,6,2,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
20.315,1110,6.5,2006,3,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
20.312,332,7.0,2018,9,1,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20.311,223,7.6,2018,6,2,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20.311,390,5.9,1990,1,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
20.309,58,5.8,2021,2,4,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20.306,641,6.1,2018,1,4,False,True,False,False,False,False,False,False,False,False,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
20.305,79,7.5,2000,10,6,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.304,2188,6.9,2006,6,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20.303,393,6.8,1994,9,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20.299,552,7.1,2017,2,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.297,890,6.9,2020,1,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20.292,11,5.3,2018,10,2,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
20.29,485,6.9,1977,4,4,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.29,696,5.3,2005,8,4,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
20.29,227,7.7,1969,12,0,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.289,118,6.5,2017,8,4,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20.285,126,8.0,2018,1,4,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.283,1950,6.7,2012,9,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.283,95,4.9,2005,2,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
20.282,76,7.7,2020,1,3,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20.281,684,6.8,1990,8,4,False,True,False,False,False,False,False,False,False,False,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
20.276,194,5.8,2004,1,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20.275,143,6.4,2006,7,5,False,False,False,False,False,True,False,False,False,False,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
20.275,413,6.7,1996,3,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.274,1628,7.1,2009,10,3,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.274,1171,6.2,2001,7,0,False,True,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0
20.271,1224,6.0,2018,6,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20.27,481,5.5,2016,6,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.269,98,6.6,2009,12,2,False,False,False,False,False,False,True,False,False,False,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
20.269,259,6.1,2003,1,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.268,392,6.5,1985,10,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.263,1864,6.5,2018,11,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20.256,15,4.9,1969,1,2,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20.252,220,5.4,2006,9,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.245,1280,6.5,2006,12,5,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
20.244,1158,6.0,1996,2,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.24,2871,6.7,2007,4,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20.24,840,7.2,1931,2,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
20.235,2803,6.4,2015,9,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
20.221,1307,6.0,2012,8,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.22,1256,5.2,2006,3,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20.215,10,4.6,1977,6,5,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.215,102,6.8,2006,8,0,False,True,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20.211,845,7.0,2017,8,6,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.211,316,5.0,2006,12,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.211,2053,6.4,2005,9,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20.204,150,6.1,1966,10,2,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.202,127,5.2,2010,7,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20.197,174,7.6,2015,2,4,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.197,49,6.6,1975,3,1,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.197,4589,7.8,1975,5,6,False,True,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
20.195,107,6.0,2018,5,5,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.192,223,7.2,2019,6,4,False,False,False,False,False,True,False,False,False,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
20.191,57,5.0,1991,8,4,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.182,809,5.5,2006,6,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.179,593,6.3,1993,5,2,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
20.179,390,6.2,1999,1,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20.178,686,5.8,2006,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.175,80,7.8,2021,7,4,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.175,822,6.3,2018,9,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20.175,180,6.2,2000,1,5,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.175,850,8.0,1948,1,3,False,True,False,False,False,False,False,False,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20.174,441,6.2,2013,9,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20.171,103,4.7,2002,6,0,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.17,499,7.4,2007,11,1,False,True,False,False,False,False,False,False,False,False,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
20.165,214,4.7,2005,6,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20.163,566,7.2,2013,5,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.161,727,7.0,1981,4,4,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20.156,2927,6.9,2007,4,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
20.15,226,6.9,2019,8,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
20.147,1962,5.7,2017,9,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20.145,5,6.9,2017,7,5,False,False,False,False,False,True,False,False,False,False,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
20.144,77,6.6,2018,4,3,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20.144,253,5.9,2001,9,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20.137,6,4.7,1983,4,4,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.136,1366,7.3,1996,11,4,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
20.13,4647,6.0,2014,4,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
20.124,95,6.1,2016,8,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.123,1665,6.6,2012,6,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
20.118,97,6.2,2019,11,4,False,True,False,False,False,False,False,False,False,False,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20.117,389,5.1,2006,12,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20.115,0,0.0,2022,10,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.113,1368,7.4,1971,11,5,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.112,400,8.5,2020,10,2,False,False,False,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.104,14,6.9,2018,8,5,False,False,False,False,False,True,False,False,False,False,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
20.104,856,6.2,1985,8,3,False,True,False,False,False,False,False,False,False,False,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
20.103,281,6.7,2019,8,3,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20.092,387,7.0,2003,1,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20.092,381,6.6,2000,9,3,False,True,False,False,False,False,False,False,False,False,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
20.089,507,5.9,1997,5,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20.084,652,6.8,2003,9,5,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20.083,848,6.9,2021,1,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20.081,752,5.4,2011,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20.078,581,6.6,2020,3,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20.07,403,6.4,2004,1,2,False,True,False,False,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20.065,273,4.8,2017,7,1,False,True,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.065,1645,7.2,1988,7,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20.064,1581,6.7,2019,3,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
20.06,1166,8.2,1950,10,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.058,108,7.2,2017,8,4,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.058,65,8.0,1951,2,0,False,False,True,False,False,False,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.058,691,6.2,1980,9,0,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.057,2206,7.0,2018,6,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20.049,344,5.8,2018,4,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.048,583,6.6,2016,12,0,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.044,2,5.0,2022,1,0,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.044,830,6.8,2019,11,0,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
20.043,2235,7.5,2016,2,3,False,False,False,False,True,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
20.04,295,5.9,1988,4,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
20.039,591,6.0,2020,8,3,False,True,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
20.038,2036,7.0,2014,1,3,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.038,97,6.7,1968,4,2,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20.034,38,4.3,1977,10,4,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20.032,430,6.6,1980,1,3,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20.029,589,5.4,1993,3,2,False,True,False,False,False,False,False,False,False,False,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
20.022,1503,8.3,1979,5,4,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.02,764,6.8,2013,12,2,False,False,False,False,False,False,False,True,False,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
20.016,808,5.4,1993,11,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
20.011,587,6.3,1995,3,4,False,True,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20.01,2,6.0,2021,1,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.005,1998,7.1,2019,5,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.005,254,6.0,2016,1,0,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20.005,173,6.6,1956,8,1,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
20.004,147,7.6,2010,11,2,False,True,False,False,False,False,False,False,False,False,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
20.004,1085,6.9,1986,12,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19.998,81,7.7,2008,10,4,False,False,True,False,False,False,False,False,False,False,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19.995,409,4.9,2014,8,4,False,True,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.995,2819,7.3,1993,2,4,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
19.994,685,7.4,1971,10,3,False,False,False,False,True,False,False,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.993,1326,5.5,1983,6,4,False,True,False,False,False,False,False,False,False,False,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
